"","Year","Date","Site","Region","Latitude.Degrees","Longitude.Degrees","Depth","Species","Count","Ecoregion","SSTA_DHW","SSTFilled","area4km","area2km","area1km","kd490_value","MPA","STATUS_YR","gmw1km","distance"
"6181",2015,"23-Apr-15","Sibuan","Malaysia",4.65256,118.665,5,"Bleaching (% of population)",0,"ERG045",0,302.69,2418,2418,2418,0.061199998453958,"Non MPA","Non MPA",NA,6809.74125154528
"6182",2015,"23-Apr-15","Sibuan","Malaysia",4.65256,118.665,10,"Bleaching (% of population)",0,"ERG045",0,302.69,2418,2418,2418,0.061199998453958,"Non MPA","Non MPA",NA,6809.74125154528
"6183",2015,"06-Oct-15","Mid Reef","Malaysia",6.17336,118.071,5,"Bleaching (% of population)",0,"ERG045",3.56,304.03,0,0,0,0.146199996306677,"Non MPA","Non MPA",NA,7149.92514104768
"6184",2015,"06-Oct-15","Mid Reef","Malaysia",6.17336,118.071,10,"Bleaching (% of population)",0,"ERG045",3.56,304.03,0,0,0,0.146199996306677,"Non MPA","Non MPA",NA,7149.92514104768
"6185",2015,"26-Apr-15","Little Okinawa - Kapalai","Malaysia",4.21417,118.676,9,"Bleaching (% of population)",2,"ERG045",1.03,302.93,0,0,0,0.0527999986661598,"Non MPA","Non MPA",NA,1007.32409899977
"6186",2015,"24-Apr-15","Great Wall, Kapalai","Malaysia",4.22947,118.68,10,"Bleaching (% of population)",80,"ERG045",1.03,302.93,0,0,0,0.0527999986661598,"Non MPA","Non MPA",NA,143.785081165327
"6187",2013,"04-Nov-13","Kapalai Rock","Malaysia",4.21025,118.68,8,"Bleaching (% of population)",2,"ERG045",0,302.71,0,0,0,0.0871999977971427,"Non MPA","Non MPA",NA,1618.5668714243
"6188",2015,"24-Apr-15","Kapalai Rock","Malaysia",4.21025,118.68,10,"Bleaching (% of population)",30,"ERG045",1.03,302.93,0,0,0,0.0527999986661598,"Non MPA","Non MPA",NA,1618.5668714243
"6189",2015,"08-Dec-15","Kapalai House Reef","Malaysia",4.22628,118.685,7,"Bleaching (% of population)",0,"ERG045",1.04,302.39,0,0,0,0.09319999764557,"Non MPA","Non MPA",NA,463.464686472747
"6190",2015,"26-Apr-15","Cleaning Station - Kapalai","Malaysia",4.22528,118.688,9,"Bleaching (% of population)",5,"ERG045",1.03,302.93,0,0,0,0.0487999987672083,"Non MPA","Non MPA",NA,744.005788036821
"6191",2013,"03-Oct-13","Sibuan","Malaysia",4.63864,118.717,5,"Bleaching (% of population)",0,"ERG045",6.71,301.75,858279,0,0,0.0478229130377665,"Non MPA","Non MPA",NA,5852.11972484809
"6192",2013,"03-Oct-13","Sibuan","Malaysia",4.63864,118.717,10,"Bleaching (% of population)",0,"ERG045",6.71,301.75,858279,0,0,0.0478229130377665,"Non MPA","Non MPA",NA,5852.11972484809
"6193",2013,"04-Nov-13","Cust Reef","Malaysia",4.28711,118.725,8,"Bleaching (% of population)",1,"ERG045",0,301.67,0,0,0,0.0875999977870379,"Non MPA","Non MPA",NA,2596.61300765161
"6194",2015,"24-Apr-15","Cust Reef","Malaysia",4.28711,118.725,10,"Bleaching (% of population)",130,"ERG045",1.32,302.87,0,0,0,0.0685999982670182,"Non MPA","Non MPA",NA,2596.61300765161
"6195",2014,"23-Mar-14","Pasalat","Malaysia",4.51419,118.726,10,"Bleaching (% of population)",31,"ERG045",1.39,300.67,0,0,0,0.0819999979285058,"Non MPA","Non MPA",NA,2032.65927200066
"6196",2013,"23-Feb-13","White Beach, Puerto Princesa Bay","Philippines",9.71769,118.75,5,"Bleaching (% of population)",0,"ERG045",1.04,299.36,1150469,204739,0,0.04143099326385,"Non MPA","Non MPA",NA,74.579559772854
"6197",2013,"01-Oct-13","South Rim","Malaysia",4.56797,118.758,5,"Bleaching (% of population)",0,"ERG045",0,301.56,309875,0,0,0.0482969321439934,"Non MPA","Non MPA",NA,3002.30651913197
"6198",2013,"01-Oct-13","South Rim","Malaysia",4.56797,118.758,10,"Bleaching (% of population)",1,"ERG045",0,301.56,309875,0,0,0.0482969321439934,"Non MPA","Non MPA",NA,3002.30651913197
"6199",2014,"22-Apr-14","South Rim","Malaysia",4.56797,118.758,5,"Bleaching (% of population)",0,"ERG045",1.45,303.33,309875,0,0,0.0747999981103931,"Non MPA","Non MPA",NA,3002.30651913197
"6200",2014,"22-Apr-14","South Rim","Malaysia",4.56797,118.758,10,"Bleaching (% of population)",0,"ERG045",1.45,303.33,309875,0,0,0.0747999981103931,"Non MPA","Non MPA",NA,3002.30651913197
"6201",2015,"22-Apr-15","South Rim","Malaysia",4.56797,118.758,5,"Bleaching (% of population)",0,"ERG045",0,302.97,309875,0,0,0.0617999984388007,"Non MPA","Non MPA",NA,3002.30651913197
"6202",2015,"22-Apr-15","South Rim","Malaysia",4.56797,118.758,10,"Bleaching (% of population)",0,"ERG045",0,302.97,309875,0,0,0.0617999984388007,"Non MPA","Non MPA",NA,3002.30651913197
"6203",2014,"22-Apr-14","Dead End Channel","Malaysia",4.57347,118.758,5,"Bleaching (% of population)",0,"ERG045",1.45,303.33,466286,0,0,0.0747999981103931,"Non MPA","Non MPA",NA,2554.87861035168
"6204",2014,"22-Apr-14","Dead End Channel","Malaysia",4.57347,118.758,10,"Bleaching (% of population)",0,"ERG045",1.45,303.33,466286,0,0,0.0747999981103931,"Non MPA","Non MPA",NA,2554.87861035168
"6205",2014,"24-Mar-14","Bum-Bum/Palang-Palang","Malaysia",4.44472,118.755,10,"Bleaching (% of population)",0,"ERG045",1.42,302.11,650978,154182,0,0.039910186101971,"Non MPA","Non MPA",NA,1725.67321305692
"6206",2013,"01-Oct-13","Dead End Channel","Malaysia",4.57258,118.764,5,"Bleaching (% of population)",0,"ERG045",0,301.56,521201,0,0,0.0482969321439934,"Non MPA","Non MPA",NA,3081.75319493105
"6207",2013,"01-Oct-13","Dead End Channel","Malaysia",4.57258,118.764,10,"Bleaching (% of population)",0,"ERG045",0,301.56,521201,0,0,0.0482969321439934,"Non MPA","Non MPA",NA,3081.75319493105
"6208",2014,"23-Apr-14","Ribbon Reef","Malaysia",4.60225,118.768,5,"Bleaching (% of population)",0,"ERG045",4.73,303.85,2293726,464177,8343,0.0747999981103931,"Non MPA","Non MPA",NA,971.030791278105
"6209",2014,"23-Apr-14","Ribbon Reef","Malaysia",4.60225,118.768,10,"Bleaching (% of population)",0,"ERG045",4.73,303.85,2293726,464177,8343,0.0747999981103931,"Non MPA","Non MPA",NA,971.030791278105
"6210",2015,"23-Apr-15","Ribbon Reef","Malaysia",4.60225,118.768,5,"Bleaching (% of population)",0,"ERG045",1,303.53,2293726,464177,8343,0.0617999984388007,"Non MPA","Non MPA",NA,971.030791278105
"6211",2015,"23-Apr-15","Ribbon Reef","Malaysia",4.60225,118.768,10,"Bleaching (% of population)",0,"ERG045",1,303.53,2293726,464177,8343,0.0617999984388007,"Non MPA","Non MPA",NA,971.030791278105
"6212",2014,"24-Apr-14","Tanjung Kenangan","Malaysia",4.58544,118.786,5,"Bleaching (% of population)",0,"ERG045",3,303.93,686551,532586,347465,0.0697999982367037,"Non MPA","Non MPA",NA,3701.91171625069
"6213",2014,"24-Apr-14","Tanjung Kenangan","Malaysia",4.58544,118.786,10,"Bleaching (% of population)",0,"ERG045",3,303.93,686551,532586,347465,0.0697999982367037,"Non MPA","Non MPA",NA,3701.91171625069
"6214",2015,"24-Apr-15","Tanjung Kenangan","Malaysia",4.58544,118.786,5,"Bleaching (% of population)",0,"ERG045",0,303.08,686551,532586,347465,0.0665999983175425,"Non MPA","Non MPA",NA,3701.91171625069
"6215",2015,"24-Apr-15","Tanjung Kenangan","Malaysia",4.58544,118.786,10,"Bleaching (% of population)",0,"ERG045",0,303.08,686551,532586,347465,0.0665999983175425,"Non MPA","Non MPA",NA,3701.91171625069
"6216",2014,"23-Apr-14","Mantabuan","Malaysia",4.63222,118.797,5,"Bleaching (% of population)",0,"ERG045",3.44,303.91,662525,0,0,0.0651999983529095,"Non MPA","Non MPA",NA,729.285618821539
"6217",2014,"23-Apr-14","Mantabuan","Malaysia",4.63222,118.797,10,"Bleaching (% of population)",0,"ERG045",3.44,303.91,662525,0,0,0.0651999983529095,"Non MPA","Non MPA",NA,729.285618821539
"6218",2015,"23-Apr-15","Mantabuan","Malaysia",4.63222,118.797,5,"Bleaching (% of population)",0,"ERG045",1.02,302.56,662525,0,0,0.0687999982619658,"Non MPA","Non MPA",NA,729.285618821539
"6219",2015,"23-Apr-15","Mantabuan","Malaysia",4.63222,118.797,10,"Bleaching (% of population)",0,"ERG045",1.02,302.56,662525,0,0,0.0687999982619658,"Non MPA","Non MPA",NA,729.285618821539
"6220",2014,"24-Mar-14","Baturua","Malaysia",4.52106,118.805,10,"Bleaching (% of population)",0,"ERG045",1.24,301.64,0,0,0,0.0777999980346067,"Non MPA","Non MPA",NA,1102.20095697183
"6221",2014,"24-Mar-14","Macromania Baturua","Malaysia",4.54536,118.826,10,"Bleaching (% of population)",0,"ERG045",1.6,301.65,0,0,0,0.0835999978880864,"Non MPA","Non MPA",NA,2330.87926512013
"6222",2014,"27-Mar-14","Denawan","Malaysia",4.30042,118.841,10,"Bleaching (% of population)",0,"ERG045",1.28,302.12,0,0,0,0.0679999982821755,"Non MPA","Non MPA",NA,3482.93810294893
"6223",2015,"25-Apr-15","Denawan","Malaysia",4.30042,118.841,9,"Bleaching (% of population)",11,"ERG045",0,303.01,0,0,0,0.0641999983781716,"Non MPA","Non MPA",NA,3482.93810294893
"6224",2013,"02-Oct-13","Kapikan Reef","Malaysia",4.62831,118.835,5,"Bleaching (% of population)",40,"ERG045",3.82,301.82,0,0,0,0.0677999982872279,"Non MPA","Non MPA",NA,1297.70839761347
"6225",2013,"02-Oct-13","Kapikan Reef","Malaysia",4.62831,118.835,8,"Bleaching (% of population)",0,"ERG045",3.82,301.82,0,0,0,0.0677999982872279,"Non MPA","Non MPA",NA,1297.70839761347
"6226",2014,"23-Apr-14","Kapikan Reef","Malaysia",4.62831,118.835,5,"Bleaching (% of population)",0,"ERG045",2.18,303.42,0,0,0,0.0801999979739776,"Non MPA","Non MPA",NA,1297.70839761347
"6227",2014,"23-Apr-14","Kapikan Reef","Malaysia",4.62831,118.835,10,"Bleaching (% of population)",0,"ERG045",2.18,303.42,0,0,0,0.0801999979739776,"Non MPA","Non MPA",NA,1297.70839761347
"6228",2015,"23-Apr-15","Kapikan Reef","Malaysia",4.62831,118.835,5,"Bleaching (% of population)",0,"ERG045",0,303,0,0,0,0.055999998585321,"Non MPA","Non MPA",NA,1297.70839761347
"6229",2015,"23-Apr-15","Kapikan Reef","Malaysia",4.62831,118.835,10,"Bleaching (% of population)",0,"ERG045",0,303,0,0,0,0.055999998585321,"Non MPA","Non MPA",NA,1297.70839761347
"6230",2011,"14-Jun-11","Northern Valley","Malaysia",4.59325,118.861,10,"Bleaching (% of population)",0,"ERG045",1.3,301.82,0,0,0,0.062599998418591,"Non MPA","Non MPA",NA,676.571570605005
"6231",2011,"13-Jun-11","Pom Pom Jetty","Malaysia",4.59017,118.865,5,"Bleaching (% of population)",0,"ERG045",1.17,302.35,0,0,0,0.062599998418591,"Non MPA","Non MPA",NA,1223.23586727862
"6232",2012,"27-Apr-12","Pom Pom Jetty","Malaysia",4.59017,118.865,5,"Bleaching (% of population)",2,"ERG045",1.28,302.99,0,0,0,0.0393999990046723,"Non MPA","Non MPA",NA,1223.23586727862
"6233",2014,"22-Apr-14","Pom-Pom","Malaysia",4.59214,118.861,10,"Bleaching (% of population)",106,"ERG045",0,303.26,0,0,0,0.0631999984034337,"Non MPA","Non MPA",NA,772.055549757657
"6234",2013,"08-Nov-13","Ligitan 1","Malaysia",4.16214,118.872,8,"Bleaching (% of population)",0,"ERG045",0,302.01,0,0,0,0.070599998216494,"Non MPA","Non MPA",NA,1588.87064673228
"6235",2015,"25-Apr-15","Second Beach- Si Amil","Malaysia",4.31333,118.876,9,"Bleaching (% of population)",1,"ERG045",0,302.13,0,0,0,0.0683999982720707,"Non MPA","Non MPA",NA,4501.24627367367
"6236",2014,"27-Mar-14","Si Amil/Third Beach","Malaysia",4.31608,118.875,10,"Bleaching (% of population)",0,"ERG045",1.16,302.13,0,0,0,0.0651999983529095,"Non MPA","Non MPA",NA,4186.12532128761
"6237",2015,"25-Apr-15","Si Amil/Third Beach","Malaysia",4.31608,118.875,9,"Bleaching (% of population)",1,"ERG045",0,302.13,0,0,0,0.0683999982720707,"Non MPA","Non MPA",NA,4186.12532128761
"6238",2011,"14-Jun-11","Cliff Hanger","Malaysia",4.58964,118.869,10,"Bleaching (% of population)",0,"ERG045",1.17,302.35,0,0,0,0.062599998418591,"Non MPA","Non MPA",NA,1261.42831060931
"6239",2013,"08-Nov-13","Ligitan 2","Malaysia",4.15497,118.899,8,"Bleaching (% of population)",0,"ERG045",0,302.01,0,0,0,0.0679999982821755,"Non MPA","Non MPA",NA,967.278644646721
"6240",2013,"08-Nov-13","Ligitan 3","Malaysia",4.19189,118.901,8,"Bleaching (% of population)",0,"ERG045",0,301.92,0,0,0,0.0679999982821755,"Non MPA","Non MPA",NA,2810.77666138666
"6241",2011,"07-Jun-11","Pandanan Bay, Pandanan Island","Malaysia",4.58231,118.915,10,"Bleaching (% of population)",0,"ERG045",2.43,301.85,0,0,0,0.0661999983276473,"Non MPA","Non MPA",NA,1231.52229650927
"6242",2012,"03-Jun-12","Pandanan Bay, Pandanan Island","Malaysia",4.58178,118.913,9,"Bleaching (% of population)",15,"ERG045",1.01,301.82,0,0,0,0.0793999979941873,"Non MPA","Non MPA",NA,1336.95149888392
"6243",2013,"02-Jun-13","Pandanan Bay, Pandanan Island","Malaysia",4.58178,118.913,8,"Bleaching (% of population)",0,"ERG045",1.58,302.42,0,0,0,0.0503999987267889,"Non MPA","Non MPA",NA,1336.95149888392
"6244",2015,"08-Jun-15","Pandanan Bay, Pandanan Island","Malaysia",4.58178,118.913,8,"Bleaching (% of population)",0,"ERG045",2.24,301.54,0,0,0,0.0587999985145871,"Non MPA","Non MPA",NA,1336.95149888392
"6245",2014,"24-Mar-14","Treasure Hunt, Pandanan Island","Malaysia",4.57917,118.92,10,"Bleaching (% of population)",22,"ERG045",2.83,302.2,0,0,0,0.0607999984640628,"Non MPA","Non MPA",NA,599.841871991392
"6246",2014,"22-Jun-14","Treasure Hunt, Pandanan Island","Malaysia",4.57917,118.92,7,"Bleaching (% of population)",0,"ERG045",4.09,303.29,0,0,0,0.0561999985802686,"Non MPA","Non MPA",NA,599.841871991392
"6247",2011,"07-Jun-11","Timba Timba","Malaysia",4.55931,118.924,7,"Bleaching (% of population)",0,"ERG045",2.75,301.85,0,0,0,0.0661999983276473,"Non MPA","Non MPA",NA,1145.06020538583
"6248",2012,"03-Jun-12","Stingray City, Timba-timba Island","Malaysia",4.55597,118.927,5,"Bleaching (% of population)",30,"ERG045",1.01,301.82,0,0,0,0.09319999764557,"Non MPA","Non MPA",NA,1153.57927971225
"6249",2013,"02-Jun-13","Stingray City, Timba-timba Island","Malaysia",4.55597,118.927,5,"Bleaching (% of population)",0,"ERG045",1.58,302.42,0,0,0,0.0631999984034337,"Non MPA","Non MPA",NA,1153.57927971225
"6250",2014,"22-Jun-14","Stingray City, Timba-timba Island","Malaysia",4.55597,118.927,7,"Bleaching (% of population)",0,"ERG045",4.09,303.29,0,0,0,0.0643999983731192,"Non MPA","Non MPA",NA,1153.57927971225
"6251",2015,"08-Jun-15","Stingray City, Timba-timba Island","Malaysia",4.55597,118.927,7,"Bleaching (% of population)",0,"ERG045",2.24,301.54,0,0,0,0.0833999978931388,"Non MPA","Non MPA",NA,1153.57927971225
"6252",2014,"25-Mar-14","Timba-Timba/Jalan-Jalan","Malaysia",4.54933,118.929,10,"Bleaching (% of population)",0,"ERG045",2.83,302.2,0,0,0,0.0713999981962843,"Non MPA","Non MPA",NA,837.840933032686
"6253",2012,"04-Jun-12","House Reef, Mataking Besar Island","Malaysia",4.57931,118.94,11,"Bleaching (% of population)",50,"ERG045",1.01,301.82,0,0,0,0.07339999814576,"Non MPA","Non MPA",NA,879.824552532836
"6254",2013,"03-Jun-13","House Reef, Mataking Besar Island","Malaysia",4.57931,118.94,9,"Bleaching (% of population)",1,"ERG045",1.58,302.42,0,0,0,0.0507999987166841,"Non MPA","Non MPA",NA,879.824552532836
"6255",2014,"23-Jun-14","House Reef, Mataking Besar Island","Malaysia",4.57931,118.94,9,"Bleaching (% of population)",0,"ERG045",4.09,303.29,0,0,0,0.0523999986762647,"Non MPA","Non MPA",NA,879.824552532836
"6256",2015,"09-Jun-15","House Reef, Mataking Besar Island","Malaysia",4.57931,118.94,12,"Bleaching (% of population)",0,"ERG045",2.24,301.54,0,0,0,0.0593999984994298,"Non MPA","Non MPA",NA,879.824552532836
"6257",2011,"06-Jun-11","Cahaya Way, Bohayan Island","Malaysia",4.47714,118.945,6.5,"Bleaching (% of population)",0,"ERG045",0,301.82,0,0,0,0.069199998251861,"Non MPA","Non MPA",NA,1698.97612125906
"6258",2011,"08-Jun-11","Sweetlips Rock, Mataking Island","Malaysia",4.58722,118.945,7,"Bleaching (% of population)",0,"ERG045",1.47,302.16,0,0,0,0.0669999983074376,"Non MPA","Non MPA",NA,600.47052686698
"6259",2012,"03-Jun-12","Sweetlips Rock, Mataking Kecil Island","Malaysia",4.58494,118.941,5,"Bleaching (% of population)",15,"ERG045",1.1,301.95,0,0,0,0.07339999814576,"Non MPA","Non MPA",NA,490.214341333724
"6260",2013,"03-Jun-13","Sweetlips Rock, Mataking Kecil Island","Malaysia",4.58494,118.941,5,"Bleaching (% of population)",0,"ERG045",3.22,302.58,0,0,0,0.0507999987166841,"Non MPA","Non MPA",NA,490.214341333724
"6261",2014,"22-Jun-14","Sweetlips Rock, Mataking Kecil Island","Malaysia",4.58494,118.941,5,"Bleaching (% of population)",0,"ERG045",1.49,303.11,0,0,0,0.0523999986762647,"Non MPA","Non MPA",NA,490.214341333724
"6262",2015,"09-Jun-15","Sweetlips Rock, Mataking Kecil Island","Malaysia",4.58494,118.941,6,"Bleaching (% of population)",0,"ERG045",0,300.98,0,0,0,0.0593999984994298,"Non MPA","Non MPA",NA,490.214341333724
"6263",2012,"04-Jun-12","Cahaya Way, Bohayan Island","Malaysia",4.50419,118.942,6,"Bleaching (% of population)",50,"ERG045",0,301.82,0,0,0,0.063999998383224,"Non MPA","Non MPA",NA,1003.4204177117
"6264",2013,"02-Jun-13","Cahaya Way, Bohayan Island","Malaysia",4.50419,118.942,5.5,"Bleaching (% of population)",0,"ERG045",1.37,302.81,0,0,0,0.0473999988025753,"Non MPA","Non MPA",NA,1003.4204177117
"6265",2014,"05-Jul-14","Cahaya Way, Bohayan Island","Malaysia",4.50419,118.942,5,"Bleaching (% of population)",0,"ERG045",3.46,301.45,0,0,0,0.0440798126361079,"Non MPA","Non MPA",NA,1003.4204177117
"6266",2015,"08-Jun-15","Cahaya Way, Bohayan Island","Malaysia",4.50419,118.942,7,"Bleaching (% of population)",0,"ERG045",2.79,301.07,0,0,0,0.062599998418591,"Non MPA","Non MPA",NA,1003.4204177117
"6267",2014,"25-Mar-14","Boheyan/Pygmy Point","Malaysia",4.47342,118.946,10.6,"Bleaching (% of population)",0,"ERG045",2.55,301.33,0,0,0,0.0661999983276473,"Non MPA","Non MPA",NA,1414.11825898672
"6268",2014,"22-Mar-14","Mataking","Malaysia",4.57994,118.946,10,"Bleaching (% of population)",17,"ERG045",1.47,301.41,0,0,0,0.0623999984236434,"Non MPA","Non MPA",NA,1275.23703349757
"6269",2011,"06-Jun-11","Coral Garden, Mataking Island","Malaysia",4.57203,118.957,8,"Bleaching (% of population)",0,"ERG045",1.1,301.85,0,0,0,0.0669999983074376,"Non MPA","Non MPA",NA,2747.5327741331
"6270",2012,"04-Jun-12","Coral Garden, Mataking Besar","Malaysia",4.57019,118.957,6,"Bleaching (% of population)",30,"ERG045",0,301.79,0,0,0,0.07339999814576,"Non MPA","Non MPA",NA,2899.23597846904
"6271",2013,"03-Jun-13","Coral Garden, Mataking Besar","Malaysia",4.57019,118.957,7,"Bleaching (% of population)",0,"ERG045",1.53,302.68,0,0,0,0.0507999987166841,"Non MPA","Non MPA",NA,2899.23597846904
"6272",2014,"23-Jun-14","Coral Garden, Mataking Besar","Malaysia",4.57019,118.957,8,"Bleaching (% of population)",0,"ERG045",0,303.11,0,0,0,0.0523999986762647,"Non MPA","Non MPA",NA,2899.23597846904
"6273",2015,"09-Jun-15","Coral Garden, Mataking Besar","Malaysia",4.57019,118.957,6,"Bleaching (% of population)",0,"ERG045",1.07,300.86,0,0,0,0.0593999984994298,"Non MPA","Non MPA",NA,2899.23597846904
"6274",2014,"23-Apr-14","Sibuan/P. Bakungan 1","Malaysia",6.16986,118.109,5,"Bleaching (% of population)",0,"ERG045",0,304.26,0,0,0,0.0897999977314612,"Non MPA","Non MPA",NA,10296.9677457062
"6275",2014,"23-Apr-14","Sibuan/P. Bakungan 1","Malaysia",6.16986,118.109,10,"Bleaching (% of population)",0,"ERG045",0,304.26,0,0,0,0.0897999977314612,"Non MPA","Non MPA",NA,10296.9677457062
"6276",2015,"11-Jun-15","Sibuan/P. Bakungan 1","Malaysia",6.16986,118.109,5,"Bleaching (% of population)",0,"ERG045",5.86,304.1,0,0,0,0.11219999716559,"Non MPA","Non MPA",NA,10296.9677457062
"6277",2015,"11-Jun-15","Sibuan/P. Bakungan 1","Malaysia",6.16986,118.109,10,"Bleaching (% of population)",0,"ERG045",5.86,304.1,0,0,0,0.11219999716559,"Non MPA","Non MPA",NA,10296.9677457062
"6278",2015,"11-Jun-15","P. Bakungan 2","Malaysia",6.16342,118.108,5,"Bleaching (% of population)",0,"ERG045",2.69,303.89,0,0,0,0.11219999716559,"Non MPA","Non MPA",NA,9881.9104281604
"6279",2015,"11-Jun-15","P. Bakungan 2","Malaysia",6.16342,118.108,10,"Bleaching (% of population)",0,"ERG045",2.69,303.89,0,0,0,0.11219999716559,"Non MPA","Non MPA",NA,9881.9104281604
"6280",2013,"04-May-13","Barge Centro/Roberto/Facundo Reef","Philippines",10.9897,119.297,4,"Bleaching (% of population)",41,"ERG045",4.363333333,303.56,319947,174656,38033,0.0340595180399278,"MPA","MPA",46,218.498670349662
"6281",2013,"04-May-13","Barge Centro/Roberto/Facundo Reef","Philippines",10.9897,119.297,8,"Bleaching (% of population)",10,"ERG045",4.363333333,303.56,319947,174656,38033,0.0340595180399278,"MPA","MPA",46,218.498670349662
"6282",2014,"13-Mar-14","Barge Centro/Roberto/Facundo Reef","Philippines",10.9897,119.297,5,"Bleaching (% of population)",8,"ERG045",0,300.0333333,319947,174656,38033,0.0623999984236434,"MPA","MPA",46,218.498670349662
"6283",2013,"04-May-13","Barge Laot/Sabino","Philippines",10.9812,119.298,4.5,"Bleaching (% of population)",3,"ERG045",4.363333333,303.56,337843,259193,4252,0.0338926161282026,"MPA","MPA",4,172.443834212599
"6284",2013,"04-May-13","Barge Laot/Sabino","Philippines",10.9812,119.298,8,"Bleaching (% of population)",0,"ERG045",4.363333333,303.56,337843,259193,4252,0.0338926161282026,"MPA","MPA",4,172.443834212599
"6285",2014,"12-Mar-14","Barge Laot/Sabino","Philippines",10.9812,119.298,5,"Bleaching (% of population)",0,"ERG045",0,300.0333333,337843,259193,4252,0.0392494613740666,"MPA","MPA",4,172.443834212599
"6286",2013,"05-May-13","Bancoro/Sebastian Reef","Philippines",10.9862,119.307,5,"Bleaching (% of population)",14,"ERG045",4.363333333,303.56,786173,117999,11344,0.0340595180399278,"MPA","MPA",NA,154.256160749906
